tagID	tagValue
7946	piriquita
7947	infantil
7948	anos 80
7950	chingocore
7951	overrated hipster garbage
7952	i used to like this ultra shit band
7953	chugga chugga chugga
7954	black metal cabeza
7955	holy fucking shit i came in fucking buckets
7956	i came
7957	albentcore
7958	gabbacore
7959	nadacore
7960	holy dick everyone is going to fucking die
7961	gayest song ever
7962	mainstream music that doesnt suck
7963	sida
7964	caca
7965	babymaking music
7966	avoid this music at all costs
7967	pure perfect hate
7968	dat riff
7969	lolcore
7970	regressive post-metal
7971	post-music
7972	dat bass
7973	sellout
7974	lol sounds like joy division
7975	sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan
7976	implying this is prog rock
7977	post-ironic beardcore
7978	burpcore
7979	four walls and adobe slabs for ma gurls
7980	elforrocore
7981	hangover
7982	fußball
7983	anti-messi
7984	flac
7985	corecore
7986	joa
7987	lapiz conciente
7988	rap dominicano
7989	elcriminal03
7990	vakero
7991	toxic crow
7992	lapiz conciente vakero hip hop latino toxic crow rap dominicano
7993	regueton
7994	polaco
7995	eldad
7996	for work
7997	tamir
7998	irish music
7999	motiv
8000	shoshi
8001	gadi1
8002	drive
8003	tango nuevo
8004	gibrishh
8005	north africa
8006	shine on you crazy diamond
8007	roger waters
8008	nature sounds
8009	easy rider
8010	para ensear en ingls
8011	beethoven
8012	joy division
8013	house society
8014	flirty
8015	europe
8016	cretu
8017	gay as hell
8018	alizee
8019	russian gay
8020	europa
8021	patricia kaas
8022	mylene farmer
8023	cinema bizarre
8024	deutschland
8025	eurobeat
8026	british 80s
8027	disco never dies
8028	dance mix
8029	tv themes
8030	audioslave
8031	the tea party
8032	dance with somebody
8033	dreams
8034	acid house
8035	marimba
8036	musica negra
8037	pacifico colombiano
8038	chaos
8039	indie sinewave brazil sao paulo
8042	recommended
8043	oriental rock
8044	quiet mellow tunes
8045	ompa
8046	recommended cell phone ring tone
8047	uber thoughts inducing
8048	driving music
8049	gypsyrock
8050	working music
8051	highschool music
8052	better than metallica
8053	melodia
8054	especiales
8055	the crow
8056	dimebag
8057	oldschool
8058	gordo wallas
8059	walas
8060	funniest dude ever
8061	cool as
8062	cover versions
8063	stupidly quick talking
8064	zorro musical
8065	mairead nesbitt
8066	musical theatre
8067	kabardino-balkaria
8068	sissel
8069	musical actress
8070	actor
8071	cho te nado
8072	the most talented singer
8073	alexander rybak
8074	secret garden
8075	double platinum
8076	beauty and the beast
8077	ensemble
8078	chastushki
8079	under 100 listeners
8080	power-pop
8081	child singer
8082	zorro
8083	mamma mia
8084	anuna
8085	pop-opera
8086	christmas carols
8087	operatic pop
8088	fucking lovez it
8089	007
8090	cornell
8091	aguilera
8092	yay obsession :d
8093	dick tracy
8094	remember the time
8095	christina
8096	afro-soul
8097	whistle
8098	depress
8099	tirar da fossa
8100	british soul
8106	sadness
8110	musicas lindas
8111	escuta isso por favor
8112	dupla
8113	pra acalmar
8114	enstrumental
8115	murat esmer
8116	turkish rock
8117	the ewox
8118	odtu
8119	depressed
8120	unrealistic phantom
8121	fight club
8122	etnik
8123	protest
8124	rust in peace
8125	rage
8126	turkish melancholy
8127	gerzek
8128	wolrd
8129	sensefield
8130	braid
8131	hot rod circuit
8132	hey mercedes
8133	the promise ring
8134	texas is the reason
8135	face to face
8136	lifetime
8137	samiam
8138	sunny day real estate
8139	the cars
8140	jimmy eat world
8141	the velvet underground
8155	one hit wonders
8156	deutsche welle
8157	girl punk
8158	female empowerment
8159	life of pain
8160	the fucking best
8161	good bands
8186	floating
8191	samba bucolic
8192	aussie rock
8193	brazilian indie rock
8194	baroque harmonic pop jams
8195	vintage pop
8196	just love it
8197	dj sets
8198	collie buddz  mamacita
8199	collie buddz
8200	male version
8201	pop-rap
8202	melodifestivalen
8203	daniela mercury
8204	south american
8205	music and lyrics :p
8206	one of the best songs in existence
8207	the greatest rock band of all time
8208	damn i love this fucking guy
8209	mr bad guy
8210	indonesia
8211	1920
8212	bandung
8213	drinking songs
8214	beer metal
8215	anarcopunk
8216	music to listen to by a forest river at night
8217	songs to beat someone
8218	songs i cannot live without
8219	too long but genious
8231	your ears will bleed
8232	crime against humanity
8233	cancer thats killing music
8234	musica catalana
8235	1966
8236	1965
8237	1967
8238	1964
8239	1968
8240	1963
8241	bach
8242	relax del chido
8243	debbie davies
8244	female blues vocalist
8245	blues women
8246	female blues
8247	jump
8248	blues harp
8249	pnk
8250	pittsburgh roots
8251	joanne shaw taylor
8252	guitar girl
8253	the who
8254	badfinger
8255	fsu
8256	the american milwaukee straightedge 2k10
8257	liam gallagher
8258	pl
8259	polski rap
8260	love forever
8261	polish rap
8262	summer 2010
8263	flo rida
8264	kocham
8265	polish hip-hop
8266	polski hip hop
8267	female rock
8268	ja tu tylko sprzatam
8269	ewa farna
8270	earth-shatteringly sexy music
8271	my favorite band
8272	sweeping
8273	text
8274	guter text
8275	breaking benjamin
8276	3 days grace
8277	movie soundtrack
8278	lyrical rock
8279	chevelle
8280	godsmack
8281	rishloo
8282	stone sour
8283	gute text
8284	staind
8285	red
8286	chorus
8287	good lyrics
8288	german rock
8289	12 stones
8290	soundgarden
8291	karlsruhe
8292	nachdenklich
8293	cool rock
8294	alter bridge
8295	perfect circle
8296	vocals
8297	trip lounge
8298	sneakers
8299	rap hip hop
8300	good old times
8301	lpa
8302	great memories with my siss
8303	tbu
8304	oh so catchy
8305	great memories with my geeem
8306	songs that remind me of summer 07-08
8307	these songs are just amazing
8308	great moments at et7
8309	songs i sing with my mom
8310	viaje de egresados
8311	heard live
8312	songs to make florchuchizz cry
8313	makes me smile like an idiot
8314	wake up song
8315	so gossip girl
8316	caaamiiiliiitaaa
8317	amazing music i listen to with my daddy
8318	this song hits really close to home
8319	best love song ever
8320	barney stinson get psyched mix
8321	sitar
8322	engrish
8323	tops
8324	depthcore
8326	inditronica
8327	critic
8328	politic
8329	indie metal
8330	pregressive house
8331	color
8332	cut off
8333	cuerdas
8334	distortion
8335	lo fi
8336	satanic
8337	anti-christian
8338	finish metal
8339	gods of metal
8340	avantgarde black metal
8341	french black metal
8342	atmosferic black metal
8343	polish metal
8344	monster metal
8345	devil music
8346	sweet country-folk ballad with  a tom waits twist
8347	great indie-rock track with strong vocals
8348	beautiful and haunting singer songwriter folk-pop track
8349	3 fat pills is an anthem of debauchery
8350	quebec
8351	francophone
8352	mc
8353	acoustic reggae
8354	pop with groove
8355	indie rock pop melodic francophone hooky catchy solid songwriting
8356	canadian folk pop singer songwriter rock acoustic
8357	excellente hymne a la vie et la nature
8358	excellente chanson sur la pate a dent
8359	gorgeous world pop track
8360	tribal womne of the amazon rocks my world
8361	cool mano negra cover
8362	one of the best songs ive heard
8363	killer rock song
8364	welsh indie rock in your face
8365	wales rocks
8366	fabulous melody in this indie rock gem
8367	hooky rock anthem of cynicism in the media
8368	absolute bomb rock-punk track
8369	the truth hurts and george bush sucks
8370	this song rocks
8371	indie pop beauty
8372	great pop with real soul
8373	tom waits takes a trip to the saguenay
8374	great indie-rock song
8375	what they worse live
8376	hipster garabe
8377	brothersport
8378	personal hero
8379	dream funk
8380	smooth funk flavored milkshake
8381	female singer songwriters
8382	girls with guitars
8383	girl rock
8384	chick rock
8385	feel like dancing
8386	furnoo lovers
8387	boy :d
8388	best rock
8389	jochos
8390	teen pop rock
8391	full
8392	ich liebe dich
8393	ja comi
8394	as i lay dying
8395	ghost brigade
8396	in mourning
8397	jams
8398	80s stuff
8399	reba mix
8400	oldie but goodie
8401	deeeva
8402	vocal couch
8403	hdk
8404	razorblade edge
8405	violet
8406	eve
8407	i want in my bed
8408	verynice
8409	k-dance
8410	so sexy
8411	nic
8412	bb
8413	k-rap
8414	asian pop
8415	hime
8416	korean hottie
8417	cutest thing ever
8418	best of all time
8419	best of 2011
8420	b
8421	princes
8422	dearly
8423	better than lady gaga but i love it too
8424	one by one
8425	we gonna love one another
8426	rare
8427	-q
8428	sunday morning
8429	calssico
8430	classico
8431	best single
8432	cody simpson
8433	miranda
8434	maite perroni
8435	warldof
8436	meester
8437	blair
8438	leighton
8439	gossip
8440	american single
8441	miranda cosgrove
8442	icarly
8443	energy pop
8444	beautiful woman
8445	simpson
8446	ride
8447	bumpy
8448	love generation
8449	nobody
8450	redone
8451	mohombi
8452	loser
8453	fail
8454	recalque
8455	neide
8456	neyde
8457	playbackney
8458	hiamfail
8459	lixototal
8460	best albums of 2008
8461	paula abdul
8462	lastfm
8463	alternative  punk
8464	klezmer
8465	electronicadance
8466	general alternative
8467	post-rockexperimental
8468	miscellaneous
8469	nu-post-awesomecore
8470	inconnu
8471	rockpop
8472	santa fe
8473	martian boogie
8474	hollywood star
8475	fire and the holy ghost
8476	they slew the dreamer
8477	jongleur music pictures
8478	jongleur music
8479	i give you praise
8480	he is god
8481	mlk
8482	dreamer
8483	santana
8484	r & b
8485	rock & roll
8486	movie
8487	michelle williams
8488	teyana taylor
8489	scream
8490	atreyu
8491	adult alternative
8494	avangarde hip hop
8495	2-99 records
8496	apokriff
8497	all the best
8498	best songs of the 00s
8499	best songs of the 90s
8500	best songs of the 80s
8501	best songs of the 70s
8502	best songs of the 60s
8503	best christmas songs
8504	best songs of the 50s
8505	the best classical opera and film scores
8506	oscar winning songs
8507	vh1 100 greatest albums
8508	best songs in the world
8509	best of albums
8510	best songs of 1900 to 1950
8511	movie soundtracks
8512	fab albums
8513	songs
8514	movie songs
8515	my favourite soundtracks
8516	raven girls top 20
8517	wales
8518	songs diana sang on x factor
8519	tracks i want to see on lastfm
8520	cult movie songs
8521	tribute albums
8522	new discoverys
8523	songs to listen to
8524	storytelling
8525	singing actresses
8526	tv soundtracks
8527	singing actors
8528	partytime
8529	comedy songs
8530	listen to
8531	future stars
8533	eletric
8534	mp4
8535	nego
8536	tutz tutz
8537	the clash
8538	polish folk
8539	fuck you i am from poland
8540	american idiot
8541	brodway
8542	bands from las vegas
8543	makowiecki
8544	jack white
8546	female rock band
8547	if my soul were composed of musical notes
8548	monstrous
8549	total fucking win
8550	pure beauty
8551	im taking off my clothes too paul
8552	bestsongever
8553	ambidjent
8554	blink punk
8555	misanthropic black metal
8556	extreme black metal
8557	sophisticated black metal art
8558	awesome songs
8559	techincal metal
8560	death metal pioneers
8561	smooth piano
8562	very nice solo
8563	soloage
8564	interesting music
8565	british black metal
8566	american black metal
8567	music that makes your head explode of amazement
8568	punk covers
8572	bad day
8573	life on mars
8574	titans
8575	donna
8576	bobbi
8577	roy
8578	garth
8579	clint
8580	simon
8581	wca
8582	babs
8583	outsiders
8584	wally
8585	lily
8586	runaways
8587	rachel
8588	raven
8589	government
8590	caleb
8591	dick
8592	tula
8593	ya
8594	tony
8595	jason
8596	kon
8597	amelia
8598	jenny
8599	tara
8600	ollie
8601	suicide squad
8602	sand
8603	corrine
8604	bad days
8605	unsure
8606	vic
8607	bart
8608	kyle
8609	anya
8610	dinah
8611	x-men
8612	roxy
8613	bad girls
8614	kathy
8615	jesse
8616	birds of prey
8617	namora
8618	teddy
8620	garden state soundtrack
8621	six feet under soundtrack
8622	walk the line soundtrack
8623	south park bigger longer uncut soundtrack
8624	alfie soundtrack
8625	everythings illuminated soundtrack
8626	gta vice city
8627	batman returns soundtrack
8628	neon genesis evangelion
8629	greys anatomy soundtrack
8630	moonlight mile ost
8631	the last kiss soundtrack
8632	gazda paja
8633	ljubomir sedlar jazz funk
8634	pure cane sugar sugarman 3
8635	funkadelian
8636	djuskaj kupatilo boban
8637	smooth talk evelyn champagne
8638	funk soul rock sly larry jerry
8639	quannum lyrics california
8640	uncle jam one nation clinton
8641	bootzilla rubber duckie space bass
8642	hexstatic ninja tune masterview
8643	p funk george bootsy bernie gary
8644	dj food ultimate funk groove
8645	babyface manchild 70s
8646	heron
8647	esse quam videri mordred
8648	rony playstation
8649	pure groove
8650	tagged indie just for the sake of it i guess
8651	sbornia
8652	gremio rock
8653	conjunto
8654	acordeon
8655	milonga
8656	gremio
8657	benga music
8658	benga
8659	atonal
8660	the fucking greatest band to ever grace this pathetic planet with their holy presence
8661	andre abujamra
8662	ni
8663	eletro-pop
8664	brazillian
8665	viollet
8666	duffy
8667	bom pra caralho
8668	lovely gaga
8669	j.lo
8670	iron jesus
8671	fucked up
8672	brain dance
8673	gescom
8674	this will make you shit your pants
8675	wierd atmospheric
8676	afx
8677	raymond scott
8678	morton subotnick
8679	strange-core
8680	wierd-groove
8681	moondog
8682	mind-splat
8683	delia derbyshire
8684	mental
8685	venetian snares
8686	coil
8687	the tuss
8688	steve reich
8689	tod dockstader
8690	head fuck
8691	chris clark
8692	head groove
8693	clark
8694	joey beltram
8695	avant garde electronica
8696	rezanie psychiki
8697	heard on pandora
8698	new vicious
8699	dejeto
8700	natal
8701	atoron
8702	fix your tags
8703	natal-rn
8704	needs a sandwich
8705	beautiful video clip
8706	break my heart
8707	victorias secret
8708	oh my god
8709	good to listen to while driving fast
8710	bald
8711	riot grrl
8712	listen at night
8716	indierock
8717	post-hardocore
8718	gooncore
8719	country metal
8720	straight outta compton
8721	melbourne
8722	anarcho punk
8723	overproduced by martin hannet
8724	i bet he does
8725	dogcore
8726	seen die
8727	kroegercore
8728	bi daha dinlicem
8729	bu grubu hic duymamistim
8730	drug music
8731	aman tanrim
8732	drug song
8733	sonra dinle
8734	ara bul
8735	boa musica
8736	voz marcante
8737	grande banda
8738	as tags
8739	musica boa
8740	uma grande banda
8741	maravilhoso
8742	volte
8743	clipe sinistro
8744	as tag
8745	melhor compositor do brasil
8746	bela
8747	que musica boa
8748	very cool rock song
8749	musica realista
8750	linda musica
8751	que coisa meu
8752	que coisa
8753	grande musica
8754	ultra musica
8755	fantastica
8756	muito boa mesmo
8757	tagas
8758	perfeito
8770	yes
8771	shakti
8772	john mclaughlin
8773	edgar allan poe
8774	chic
8775	directions
8776	sibelius
8777	many
8778	mahavishnu orchestra
8779	straight
8780	william blake
8781	robert frost
8782	flatpicking
8783	edwin
8784	etude
8785	villa-lobos
8786	plectrum
8787	gnosis
8788	progressor
8789	composing
8790	heartscore
8791	dirk radloff
8792	tim warweg
8793	stephen crane
8794	henry wadsworth longfellow
8795	oliver hartstack
8796	john crowe ransom
8797	arlington robinson
8798	bad homburg
8799	dissonant
8800	langston hughes
8801	art-rock
8802	hot guys
8803	bodhran
8804	irish traditional
8805	fiddle
8806	low whistle
8807	heather lewin-tiarks
8808	amy richter
8809	jeff ksiazek
8810	milwaukee
8811	wisconsin
8812	chicago
8813	ceili
8814	andreas transo
8815	parker otwell roe
8816	taolchemy records
8817	patched hats
8818	athas
8819	kathleen bremer
8820	concertina
8821	pipes
8822	matt hendricks
8823	musician
8824	accordian
8825	slip jig
8826	late night tunes
8827	study tunes
8828	bard metal
8829	progressive indie metal
8830	wish i could see live
8831	fusion alternative
8832	wolf
8833	funkadelic
8834	driving tunes
8835	awesome metal
8836	cheese
8837	virtuoso
8838	late nite tunes
8839	progressive power metal
8840	brasilian
8841	fake
8842	male singer
8843	its friday
8844	virgin
8845	female singer
